caseid,weight,Q_Norms_pick,Q_Institutions_pick,Q_Rights_pick,Q_Elections_pick,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_12,Q1_13,Q1_14,Q1_15,Q1_16,Q1_17,Q1_18,Q1_19,Q1_20,Q1_21,Q1_22,Q1_23,Q1_24,Q1_25,Q1_26,Q1_27,Q1_28,rating_USA,democracy_importance,NormsR_1,NormsR_2,NormsR_3,Norms_4,Norms_5,Norms_6,InstitutionsR_1,InstitutionsR_2,InstitutionsR_3,Institutions_4,Institutions_5,Institutions_6,RightsR_1,RightsR_2,RightsR_3,Rights_4,Rights_5,Rights_6,ElectionR_1,ElectionR_2,ElectionR_3,Elections_4,Elections_5,Elections_6,Q173_1,Q173_2,Q173_3,Q161_1,Q161_2,Q161_3,Q175_1,Q175_2,Q175_3,Q174_1,Q174_2,Q174_3,Q176_1,Q176_2,Q176_3,Q176_4,polinterest,approve_trmp,agreement,senator_term,prestimes,num_senators,prime_minister,houserep_term,answer_lookup,take_serious,comments,page_Q1_grid_timing,page_rating_USA_timing,page_democracy_importance_scale_,page_Norms_grid_timing,page_NormsR_grid_timing,page_Institutions_grid_timing,page_InstitutionsR_grid_timing,page_Rights_grid_timing,page_RightsR_grid_timing,page_Election_grid_timing,page_ElectionR_grid_timing,page_Q173_grid_timing,page_Q161_grid_timing,page_Q175_grid_timing,page_Q174_grid_timing,page_Q176_grid_timing,page_inputstate_timing,page_ideo7_timing,page_page_pid3_timing,page_page_pid7_timing,page_educ7_timing,page_ethnicity_timing,page_polinterest_timing,page_approve_trmp_timing,page_next_intro_pg_timing,page_senterm_pg_timing,page_presterm_pg_timing,page_primemin_pg_timing,page_houseterm_pg_timing,page_cheaters_pg_timing,page_serious_pg_timing,page_comments_timing,Q1_order_1,Q1_order_2,Q1_order_3,Q1_order_4,Q1_order_5,Q1_order_6,Q1_order_7,Q1_order_8,Q1_order_9,Q1_order_10,dad_order_1,dad_order_2,dad_order_3,dad_order_4,Norms_1_order,Norms_2_order,Norms_3_order,NormsR_1_order,NormsR_2_order,NormsR_3_order,Institutions_1_order,Institutions_2_order,Institutions_3_order,InstitutionsR_1_order,InstitutionsR_2_order,InstitutionsR_3_order,Election_1_order,Election_2_order,Election_3_order,ElectionR_1_order,ElectionR_2_order,ElectionR_3_order,Rights_1_order,Rights_2_order,Rights_3_order,RightsR_1_order,RightsR_2_order,RightsR_3_order,Scenario_order_1,Scenario_order_2,Scenario_order_3,Scenario_order_4,Q161_1_order,Q161_2_order,Q161_3_order,Q173_1_order,Q173_2_order,Q173_3_order,Q174_1_order,Q174_2_order,Q174_3_order,Q175_1_order,Q175_2_order,Q175_3_order,Q176_1_order,Q176_2_order,Q176_3_order,Q176_4_order,age,age9,ideo7,educ7,hispanic,ethnicity,birthyr,gender,race,educ,marstat,employ,faminc_new,pid3,pid7,presvote16post,inputstate,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1014605663,1.26203376468135,1,1,2,1,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,3,NA,NA,2,NA,NA,NA,1,NA,NA,2,1,1,35,7,NA,NA,NA,1,7,7,NA,NA,NA,2,1,7,5,5,5,NA,NA,NA,NA,NA,NA,1,2,2,5,3,1,1,2,1,NA,NA,NA,2,4,4,5,4,1,1,3,4,1,6,2,2,3,6,2,1,NA,429.04,29.883,6.081,29.342,0,31.53,0,0,87.872,41.215,0,156.691,24.061,0,205.696,39.444,0,12.907,3.794,3.218,5.203,2.292,9.174,6.213,8.352,9.799,2.904,4.769,4.065,5.434,5.283,150.649,10,19,23,16,26,12,28,4,13,27,3,6,4,7,3,2,1,4,4,4,2,1,3,4,4,4,1,3,2,4,4,4,3,3,3,3,1,2,5,1,1,3,2,3,1,2,3,1,2,3,1,4,4,4,2,4,3,1,23,2,6,4,2,1,1996,1,1,4,5,8,97,3,3,7,12,1,2,2,9,6,2,4,7,2019-10-10T18:19:12Z,2019-10-11T16:41:32Z
1015064893,1.63337105141207,1,2,2,1,NA,1,NA,NA,NA,NA,NA,1,1,4,3,3,NA,NA,NA,2,3,NA,NA,NA,2,NA,NA,NA,4,NA,NA,NA,89,10,NA,NA,NA,1,1,1,4,4,5,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,2,2,2,4,3,4,3,1,2,NA,NA,NA,4,4,4,4,3,4,1,1,2,1,3,2,2,3,1,2,1,NA,67.742,8.442,5.128,15.04,0,0,20.17,0,12.829,22.868,0,25.285,24.089,0,23.257,26.571,0,4.925,2.028,1.801,5.872,3.489,3.627,4.019,9.897,3.903,5.357,3.91,4.269,7.181,6.755,5.29,25,12,10,11,9,16,2,21,8,17,3,6,6,7,3,2,1,4,4,4,4,4,4,3,1,2,2,1,3,4,4,4,3,3,3,3,2,1,1,4,1,2,3,2,1,3,1,2,2,3,1,4,4,4,3,1,4,2,29,3,4,2,2,1,1990,1,1,2,5,4,1,3,4,2,25,1,3,1,12,6,2,1,1,2019-10-11T16:44:15Z,2019-10-11T16:51:45Z
1014808183,0.899449290777974,2,2,2,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,3,NA,NA,NA,3,NA,NA,NA,1,3,2,1,3,NA,27,10,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,4,1,2,1,4,4,1,1,4,NA,NA,NA,1,1,1,1,2,1,1,3,2,4,1,3,2,1,NA,180.824,22.326,16.762,0,70.383,0,39.495,0,58.778,0,36.492,84.014,53.556,61.737,0,49.072,0,6.264,3.918,3.395,4.624,6.132,3.424,6.813,18.192,5.467,7.783,13.482,20.54,14.936,23.835,7.086,3,19,15,24,27,12,26,25,23,11,5,8,7,4,4,4,4,2,3,1,4,4,4,3,1,2,4,4,4,3,1,2,3,3,3,1,3,2,5,5,2,2,1,2,3,3,2,1,4,4,4,3,1,2,2,4,3,1,77,8,1,2,2,1,1942,2,1,2,1,5,7,2,7,2,51,1,5,2,1,6,1,2,7,2019-10-11T06:19:08Z,2019-10-11T16:52:51Z
1015065227,0.488403077297037,1,1,2,2,NA,1,NA,NA,5,NA,NA,5,NA,5,NA,NA,5,5,NA,5,NA,NA,NA,5,NA,NA,5,NA,NA,NA,5,NA,37,8,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,3,5,3,5,4,1,1,4,4,1,6,2,2,6,6,2,1,NA,21.048,18.673,3.653,28.752,0,19.462,0,0,16.475,0,94.617,26.292,0,3.7,39.635,68.813,0,3.617,1.896,1.361,1.806,1.619,3.631,2.183,4.876,9.556,3.644,4.063,8.682,5.105,7.588,2.29,23,27,16,10,5,8,20,14,2,13,5,8,2,3,3,2,1,4,4,4,3,2,1,4,4,4,4,4,4,3,2,1,3,3,3,1,2,3,5,1,5,4,4,4,4,1,3,2,3,1,2,1,2,3,4,1,3,2,24,2,7,2,2,1,1995,1,1,2,5,4,2,5,3,1,6,1,1,4,9,3,2,4,7,2019-10-11T16:46:10Z,2019-10-11T16:54:40Z
1014629597,1.32476493675126,1,2,2,1,NA,NA,NA,5,NA,5,5,5,NA,NA,NA,NA,NA,5,5,NA,NA,NA,5,5,NA,NA,5,NA,NA,NA,NA,5,76,7,NA,NA,NA,1,1,1,1,2,5,NA,NA,NA,7,5,4,NA,NA,NA,NA,NA,NA,1,2,1,5,1,3,5,1,1,NA,NA,NA,1,5,3,5,1,2,1,4,2,1,3,2,2,6,1,2,3,thank you for the survey! =-),3288.053,6.012,90.784,12.892,0,0,17.568,0,106.644,111.368,0,164.659,13.997,0,209.784,148.628,0,6.879,6.07,11.083,2.365,37.965,3.519,4.159,4.194,6.381,4.735,4.887,5.397,3.729,9.5,22.382,15,19,28,4,23,7,20,8,14,6,3,6,3,4,3,1,2,4,4,4,4,4,4,2,3,1,1,3,2,4,4,4,3,3,3,2,3,1,1,1,3,5,3,1,2,2,1,3,2,1,3,4,4,4,2,3,1,4,29,3,3,2,2,6,1990,2,3,2,5,2,7,3,5,7,48,2,4,3,1,5,2,2,3,2019-10-11T15:39:28Z,2019-10-11T16:56:47Z
1015023811,0.830091272797568,1,1,1,1,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,1,91,9,NA,NA,NA,1,1,2,NA,NA,NA,1,1,1,NA,NA,NA,1,1,2,NA,NA,NA,2,4,1,NA,NA,NA,1,1,1,4,2,1,4,4,4,1,1,1,1,3,4,1,NA,2,1,3,3,2,2,NA,106.668,7.395,8.227,31.768,0,11.73,0,46.128,0,160.551,0,0,18.777,37.773,118.962,24.34,0,5.991,2.73,2.161,3.591,3.149,4.271,4.133,15.87,30.019,10.824,18.65,7.541,3.035,37.278,3.633,25,16,8,24,28,7,5,12,4,22,1,5,8,6,2,3,1,4,4,4,3,1,2,4,4,4,2,1,3,4,4,4,2,1,1,4,4,4,1,2,1,1,2,3,1,4,4,4,3,2,1,2,3,1,4,3,2,1,69,7,7,2,1,6,1950,2,3,2,1,5,4,1,1,1,26,1,2,3,2,2,2,1,2,2019-10-11T14:59:10Z,2019-10-11T17:16:48Z
1015077631,0.758142426980807,1,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,35,10,NA,NA,NA,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,1,1,1,5,5,5,NA,NA,NA,1,5,5,1,5,1,1,2,2,3,4,4,NA,NA,NA,NA,2,4,1,3,2,2,3,1,2,1,NA,62.603,14.284,5.807,15.458,0,0,13.969,12.247,0,0,36.079,23.321,11.084,48.581,6.537,0,0,5.345,2.447,1.946,11.024,3.139,3.097,3.788,8.004,6.654,4.224,4.292,8.587,10.065,7.703,2.795,11,24,4,17,18,27,25,3,10,23,1,8,1,4,1,3,2,4,4,4,4,4,4,3,2,1,4,4,4,2,1,3,1,2,1,4,4,4,3,3,4,5,3,1,2,2,1,3,1,2,3,2,3,1,5,5,5,5,44,4,7,3,2,1,1975,1,1,3,5,2,5,1,1,1,5,1,1,1,9,6,2,4,7,2019-10-11T17:10:20Z,2019-10-11T17:20:21Z
1015078613,1.11359914149114,2,1,2,1,NA,NA,5,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,NA,NA,NA,NA,NA,NA,3,5,5,50,4,7,7,7,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,7,7,7,5,5,5,5,5,5,NA,NA,NA,2,2,3,5,5,5,5,5,2,1,4,2,2,6,6,2,2,NA,29.678,7.678,7.253,0,4.332,3.765,0,0,8.348,12.764,0,6.818,3.47,0,20.306,4.549,0,6.671,3.699,3.97,7.401,5.039,3.952,6.921,7.827,8.836,8.011,4.032,25.116,3.208,10.538,2.456,19,28,27,6,4,26,18,7,3,17,5,3,8,3,4,4,4,3,2,1,3,2,1,4,4,4,2,3,1,4,4,4,3,3,3,3,2,1,4,4,1,3,2,3,1,3,2,1,1,3,2,4,4,4,2,3,1,4,19,2,4,2,2,1,2000,1,1,2,5,2,8,2,7,2,49,2,6,4,3,1,2,1,2,2019-10-11T17:14:15Z,2019-10-11T17:21:02Z
1015079157,1.28452025163282,1,1,2,1,NA,NA,1,3,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1,1,2,NA,2,NA,31,10,NA,NA,NA,2,2,1,NA,NA,NA,2,2,7,5,5,5,NA,NA,NA,NA,NA,NA,2,4,5,5,5,5,1,5,5,2,5,3,1,2,3,NA,NA,NA,NA,3,2,1,3,2,2,3,1,2,1,NA,88.253,15.07,6.345,24.522,0,20.463,0,0,29.872,40.024,0,14.199,18.713,35.419,46.038,0,0,10.851,2.944,3.016,6.107,7.058,3.456,7.766,5.847,7.659,5.595,5.143,5.375,7.328,7.719,1.816,9,3,19,23,7,18,25,27,24,4,1,4,4,1,1,3,2,4,4,4,2,3,1,4,4,4,3,2,1,4,4,4,3,3,3,2,1,3,2,2,4,3,3,1,2,2,3,1,1,3,2,3,2,1,5,5,5,5,36,4,3,2,1,6,1983,2,3,2,3,1,5,3,4,2,53,1,3,2,9,6,2,4,7,2019-10-11T17:16:25Z,2019-10-11T17:25:13Z
1014774205,0.810452305971063,2,2,1,2,5,5,NA,NA,NA,NA,3,2,5,NA,3,5,NA,NA,5,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,50,6,7,7,7,NA,NA,NA,7,7,4,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,NA,NA,NA,5,5,5,5,5,5,5,5,5,4,5,5,NA,NA,NA,NA,2,4,1,6,2,4,4,6,2,1,NA,45.593,4.83,2.476,0,6.462,0,7.855,6.503,0,0,32.768,5.008,11.031,14.15,17.058,0,0,4.21,2.327,1.215,1.977,2.792,2.768,2.057,4.433,11.736,3.609,4.699,3.572,6.239,9.803,1.721,8,9,7,15,23,11,22,12,2,1,7,2,6,2,4,4,4,2,1,3,4,4,4,3,1,2,4,4,4,2,1,3,1,1,2,4,4,4,1,2,4,5,1,3,2,1,2,3,1,3,2,3,2,1,5,5,5,5,32,3,4,2,2,5,1987,2,6,2,5,6,1,1,2,1,25,1,6,3,11,5,1,2,1,2019-10-11T17:21:30Z,2019-10-11T17:26:53Z
1015071813,0.689370999379407,1,1,1,2,NA,NA,NA,1,5,NA,NA,NA,3,4,NA,NA,3,5,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,5,40,10,NA,NA,NA,1,1,1,NA,NA,NA,7,1,7,NA,NA,NA,NA,1,1,5,5,5,NA,NA,NA,5,2,2,1,1,1,5,2,2,NA,NA,NA,4,4,1,1,3,4,1,1,2,2,6,6,2,1,NA,87.023,10.021,7.854,15.851,0,30.764,0,17.666,0,0,15.891,32.707,16.494,36.673,0,34.72,0,5.468,16.235,3.925,3.43,3.399,4.935,4.977,10.589,15.383,8.298,10.289,19.401,7.268,19.371,10.869,24,20,25,14,28,5,13,10,9,4,2,2,2,2,3,2,1,4,4,4,2,3,1,4,4,4,4,4,4,3,1,2,1,2,1,4,4,4,3,4,4,5,1,3,2,1,3,2,4,4,4,1,3,2,2,1,4,3,37,4,7,2,2,1,1982,1,1,2,5,4,4,1,1,7,37,1,1,3,12,6,2,4,7,2019-10-11T17:15:54Z,2019-10-11T17:27:57Z
1014724839,1.65515965833713,2,1,2,1,3,NA,2,4,5,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,3,4,NA,NA,NA,5,NA,NA,2,NA,NA,NA,98,10,4,2,1,NA,NA,NA,NA,NA,NA,2,5,4,1,4,5,NA,NA,NA,NA,NA,NA,1,4,4,3,2,2,3,3,3,3,2,1,NA,NA,NA,2,3,3,1,2,3,1,1,1,2,5,1,1,3,I'm sorry I was crying and I are out of town until,43.678,13.768,2.343,0,7.933,5.809,0,0,6.188,6.351,0,13.614,11.615,5.651,0,8.01,0,2.283,2.139,2.628,2.562,1.87,2.198,2.194,2.877,8.756,7.325,10.153,3.561,1.93,1.844,8.374,3,17,18,5,22,7,1,25,4,13,7,4,8,3,4,4,4,1,2,3,1,2,3,4,4,4,1,2,3,4,4,4,3,3,3,2,3,1,3,1,3,5,3,1,2,2,3,1,4,4,4,2,1,3,3,4,2,1,29,3,3,2,2,2,1990,2,2,2,5,7,1,3,5,1,12,1,2,1,11,1,1,1,2,2019-10-11T17:22:43Z,2019-10-11T17:28:20Z
1014034555,1.06042929969242,2,2,1,2,2,NA,NA,NA,NA,2,1,NA,NA,3,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,2,NA,1,NA,2,NA,2,26,7,4,5,4,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,2,2,2,4,4,2,NA,NA,NA,NA,NA,NA,2,3,5,2,2,2,1,2,3,2,2,2,2,3,2,1,2,2,1,3,2,2,2,none,69.972,7.958,8.233,0,16.271,0,40.041,16.359,0,0,46.621,0,27.336,20.028,53.605,26.594,0,10.417,3.2,2.252,4.217,5.267,4.748,4.502,17.632,20.47,5.039,4.818,18.64,5.95,9.257,13.668,1,14,28,10,26,24,7,18,6,22,8,8,7,6,4,4,4,1,2,3,4,4,4,1,2,3,4,4,4,1,3,2,1,2,1,4,4,4,5,2,5,5,2,3,1,4,4,4,3,1,2,2,1,3,3,4,2,1,47,5,4,2,2,1,1972,2,1,2,5,7,97,2,6,2,48,1,3,2,9,6,2,4,7,2019-10-10T16:40:39Z,2019-10-11T17:31:59Z
1015090661,0.695257110383872,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,75,10,1,1,2,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,2,4,1,5,3,2,1,1,1,4,3,4,2,4,3,NA,NA,NA,NA,1,1,1,1,1,1,5,2,1,5,NA,28.126,3.244,2.689,0,18.872,0,22.902,22.852,0,26.816,0,15.009,13.027,16.751,13.231,0,0,4.511,4.031,5.326,6.331,6.381,7.47,2.118,6.237,2.836,5.798,3.492,6.187,2.486,4.165,16.489,17,25,12,1,21,15,14,27,18,19,3,1,1,8,4,4,4,2,1,3,4,4,4,3,2,1,3,2,1,4,4,4,2,1,1,4,4,4,2,2,4,3,2,1,3,3,2,1,3,2,1,2,1,3,5,5,5,5,38,4,1,2,2,2,1981,2,2,2,5,4,1,1,1,7,1,1,2,1,2,2,1,1,1,2019-10-11T17:32:06Z,2019-10-11T17:40:09Z
1014920501,1.31746925353924,1,2,1,2,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,5,NA,5,NA,NA,5,5,NA,NA,NA,5,5,5,NA,NA,5,NA,50,5,NA,NA,NA,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,3,4,1,6,2,5,6,6,2,1,no,89.738,20.836,17.661,4.108,0,0,4.531,41.03,0,0,5.402,4.558,0,15.068,7.774,7.045,0,6.527,3.642,10.981,13.329,6.845,6.241,4.883,10.222,8.294,4.901,5.939,11.283,3.462,18.464,7.349,7,18,12,17,27,14,24,23,22,5,4,2,6,5,2,3,1,4,4,4,4,4,4,3,2,1,4,4,4,2,3,1,2,1,1,4,4,4,5,2,4,3,4,4,4,1,3,2,1,3,2,1,2,3,2,3,1,4,29,3,6,2,2,1,1990,2,1,2,5,1,4,3,4,1,26,1,2,3,2,6,2,4,7,2019-10-11T17:40:02Z,2019-10-11T17:49:18Z
1014629687,0.782089516749587,1,1,1,1,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,3,NA,2,NA,1,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,71,10,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,5,1,3,1,1,1,1,1,1,NA,NA,NA,3,3,1,1,2,4,1,3,2,2,3,2,2,1,NA,58.572,11.019,5.319,18.665,0,12.462,0,12.533,0,15.444,0,51.53,22.724,21.185,0,55.826,0,11.655,3.53,1.767,2.981,3.171,4.317,3.019,5.742,6.006,4.833,4.561,19.077,6.393,6.437,1.703,3,20,18,15,1,5,23,13,8,17,3,6,4,6,1,2,3,4,4,4,2,3,1,4,4,4,1,2,3,4,4,4,1,2,1,4,4,4,4,2,1,1,2,1,3,2,1,3,4,4,4,3,1,2,2,3,1,4,43,4,7,7,2,1,1976,2,1,6,3,1,6,1,1,1,40,1,1,1,9,6,2,4,7,2019-10-10T18:32:25Z,2019-10-11T17:49:52Z
1015093119,1.04356696825057,2,2,2,1,NA,NA,NA,4,1,4,4,NA,NA,NA,4,NA,NA,5,NA,NA,4,NA,4,NA,4,NA,NA,NA,NA,4,NA,NA,77,10,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,4,4,5,NA,NA,NA,NA,NA,NA,4,7,5,1,1,1,1,4,4,4,4,4,1,1,1,NA,NA,NA,NA,2,1,1,3,2,3,3,1,2,1,n/a,94.104,20.416,11.162,0,46.155,0,10.701,0,22.339,25.512,0,17.831,26.075,27.96,32.839,0,0,8.048,2.573,2.095,7.131,4.44,5.628,7.854,12.021,10.157,6.867,5.051,7.534,11.129,11.513,16.181,14,4,7,11,6,19,26,17,5,21,5,3,6,1,4,4,4,3,1,2,4,4,4,2,1,3,3,1,2,4,4,4,3,3,3,1,3,2,2,3,2,2,1,3,2,1,3,2,3,2,1,1,2,3,5,5,5,5,68,7,3,2,1,6,1951,1,3,2,1,5,97,3,4,2,48,1,4,1,1,2,1,1,1,2019-10-11T17:44:19Z,2019-10-11T17:55:13Z
1015091705,1.20091480399779,1,1,2,2,3,NA,NA,NA,NA,NA,3,NA,5,NA,NA,NA,3,NA,5,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,5,5,50,5,NA,NA,NA,1,7,2,NA,NA,NA,1,1,5,5,5,5,NA,NA,NA,5,5,4,NA,NA,NA,4,5,5,4,1,3,5,5,5,NA,NA,NA,2,4,5,1,4,3,1,2,2,1,6,1,2,1,The survey was a good survey to see how many people really know what's going on with their nation. Unfortunately my memory is not very bright and I can't remember many answers to some the questions.,120.781,20.639,19.203,120.571,0,60.902,0,0,54.048,0,34.161,91.306,49.416,30.518,0,76.871,0,15.364,8.271,8.545,7.684,3.025,5.339,8.959,14.893,14.868,5.878,9.485,12.628,9.735,22.433,121.954,9,7,13,1,15,20,16,24,28,27,1,4,5,3,3,1,2,4,4,4,1,3,2,4,4,4,4,4,4,3,1,2,3,3,3,1,2,3,4,5,3,4,1,3,2,2,3,1,4,4,4,1,3,2,4,1,3,2,44,4,7,2,1,6,1975,2,3,2,2,2,3,3,4,7,48,2,6,4,12,5,1,2,1,2019-10-11T17:37:30Z,2019-10-11T17:59:40Z
1015093789,0.883783619443732,1,1,1,2,4,3,NA,NA,NA,NA,NA,NA,2,4,NA,NA,2,NA,NA,NA,NA,NA,3,3,NA,NA,NA,4,3,NA,NA,3,87,9,NA,NA,NA,4,7,4,NA,NA,NA,4,5,4,NA,NA,NA,4,4,5,5,4,1,NA,NA,NA,2,3,3,5,4,4,4,2,3,NA,NA,NA,2,2,3,3,1,2,1,2,2,4,3,1,1,1,Good,66.383,25.89,8.073,11.763,0,17.002,0,28.505,0,0,25.63,27.458,26.414,32.373,0,21.222,0,19.931,3.865,3.401,4.655,2.752,7.344,5.224,15.036,10.165,9.295,7.506,11.673,11.009,28.626,16.356,2,10,1,24,20,25,19,9,13,28,6,6,5,3,2,1,3,4,4,4,3,1,2,4,4,4,4,4,4,1,3,2,2,1,1,4,4,4,2,1,2,1,3,2,1,3,2,1,4,4,4,2,1,3,3,1,2,4,69,7,4,2,1,6,1950,2,3,2,4,5,2,1,2,2,35,1,3,1,2,2,2,1,3,2019-10-11T17:47:13Z,2019-10-11T18:09:46Z
1015094637,1.46213342173445,2,2,2,2,NA,3,4,3,5,NA,NA,NA,3,NA,3,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,2,NA,NA,50,8,4,4,5,NA,NA,NA,4,4,4,NA,NA,NA,4,4,2,NA,NA,NA,5,5,4,NA,NA,NA,3,3,3,5,3,3,3,2,3,3,3,3,NA,NA,NA,NA,3,4,1,NA,4,4,NA,6,2,1,No,71.113,68.219,5.106,0,15.424,0,10.867,0,20.166,0,18.574,43.836,134.322,10.022,14.124,0,0,16.259,3.92,2.513,3.846,2.857,5.944,5.555,7.166,30.035,30.006,30.018,12.246,3.228,3.748,9.94,19,13,3,26,5,24,4,9,11,2,5,3,5,4,4,4,4,2,1,3,4,4,4,1,2,3,4,4,4,2,3,1,3,3,3,3,2,1,3,3,4,5,2,3,1,1,3,2,2,3,1,2,3,1,5,5,5,5,61,6,4,2,1,6,1958,2,3,2,1,4,2,1,2,1,42,1,3,7,1,7,1,1,1,2019-10-11T17:51:42Z,2019-10-11T18:11:21Z
1015094841,1.15342204367775,1,1,1,1,NA,2,NA,3,2,NA,NA,NA,2,2,4,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,66,7,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,2,1,1,NA,NA,NA,1,7,4,3,2,2,NA,NA,NA,1,2,2,3,5,4,5,4,5,1,5,4,1,1,2,5,6,6,2,1,None at this time,174.188,24.723,4.656,203.792,0,22.958,0,26.809,0,132.492,0,92.91,0,129.85,47.624,32.489,0,14.825,2.875,1.074,1.425,1.728,3.226,17.666,20.008,9.196,4.79,3.294,6.831,8.406,16.606,11.527,9,10,4,2,14,16,11,23,5,24,1,5,8,6,1,3,2,4,4,4,1,3,2,4,4,4,2,1,3,4,4,4,1,2,1,4,4,4,4,3,2,1,4,4,4,1,3,2,1,3,2,1,3,2,2,1,3,4,37,4,4,2,2,2,1982,2,2,2,2,1,4,1,2,1,34,1,3,3,11,5,2,1,1,2019-10-11T17:52:42Z,2019-10-11T18:13:17Z
1015094449,1.37930158695905,1,1,1,1,NA,NA,NA,NA,NA,NA,1,5,NA,NA,1,NA,NA,NA,1,NA,NA,NA,5,NA,NA,1,NA,1,5,NA,5,5,5,10,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,4,1,5,5,5,1,1,1,1,1,1,2,4,3,NA,NA,NA,NA,1,4,1,2,2,5,4,6,2,1,no,210.961,37.239,33.47,73.244,0,30.904,0,27.669,0,135.034,0,76.391,45.667,81.477,192.448,0,0,29.74,5.034,7.124,19.352,11.942,8.947,12.185,41.974,30.02,12.883,30.003,20.403,32.171,19.02,15.735,19,8,27,25,28,15,22,24,11,7,3,6,1,3,3,1,2,4,4,4,3,1,2,4,4,4,1,3,2,4,4,4,1,1,2,4,4,4,3,3,4,5,1,2,3,3,1,2,1,2,3,2,3,1,5,5,5,5,84,8,6,1,2,2,1935,1,2,1,1,5,3,1,1,1,17,1,2,1,1,5,2,1,1,2019-10-11T17:50:49Z,2019-10-11T18:15:54Z
1014793025,0.467141780105556,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,NA,5,NA,NA,1,NA,NA,4,NA,NA,5,3,2,NA,NA,3,84,8,NA,NA,NA,4,2,4,NA,NA,NA,4,2,4,2,5,5,NA,NA,NA,NA,NA,NA,2,4,5,NA,NA,NA,4,3,3,2,3,3,2,2,3,3,3,2,3,2,3,2,2,2,3,1,4,2,4,NA,16.635,1.777,1.177,4.541,0,4.57,0,0,4.897,4.886,0,0,6.045,5.833,19.486,6.502,0,1.49,1.282,1.013,2.391,2.302,1.26,1.132,2.481,6.385,2.988,4.03,1.141,1.637,3.146,1.535,17,14,12,20,25,28,11,23,8,24,5,6,8,3,2,3,1,4,4,4,2,1,3,4,4,4,1,3,2,4,4,4,3,3,3,2,3,1,1,2,3,5,3,2,1,4,4,4,2,3,1,1,2,3,2,1,3,4,22,2,3,2,1,7,1997,2,3,2,1,1,6,5,8,7,6,2,3,3,1,2,1,1,1,2019-10-11T04:11:09Z,2019-10-11T18:16:04Z
